"level4_cod";"scientificName";"SSBS";"Best_guess_binomial";"Reference";"SSS";"Diversity_metric_type";"Study_common_taxon";"Predominant_land_use";"Use_intensity";"Km_to_nearest_edge_of_habitat";"Longitude";"Latitude";"Taxon";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"Higher_taxon";"Measurement";"Effort_corrected_measurement";"Invasion_status"
"CPP-EC";"Syncerus caffer";"LK1_2009__Hayward 1 Dwesa 63";"Syncerus caffer";"Hayward 2009";"LK1_2009__Hayward 1 63";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.8276;-32.29198;"Syncerus caffer";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Syncerus";"caffer";"Mammalia";3;9.65217391304348;"predicts_NA"
"CPP-EC";"Syncerus caffer";"LK1_2009__Hayward 1 Dwesa 66";"Syncerus caffer";"Hayward 2009";"LK1_2009__Hayward 1 66";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.85495;-32.26626;"Syncerus caffer";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Syncerus";"caffer";"Mammalia";5;20.5555555555556;"predicts_NA"
"CPP-EC";"Syncerus caffer";"LK1_2009__Hayward 1 Dwesa 69";"Syncerus caffer";"Hayward 2009";"LK1_2009__Hayward 1 69";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.86393;-32.25497;"Syncerus caffer";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Syncerus";"caffer";"Mammalia";1;3.52380952380952;"predicts_NA"
"CPP-EC";"Syncerus caffer";"LK1_2009__Hayward 1 Dwesa 77";"Syncerus caffer";"Hayward 2009";"LK1_2009__Hayward 1 77";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.8945;-32.25146;"Syncerus caffer";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Syncerus";"caffer";"Mammalia";6;20.1818181818182;"predicts_NA"
"CPP-EC";"Syncerus caffer";"LK1_2009__Hayward 1 Dwesa 78";"Syncerus caffer";"Hayward 2009";"LK1_2009__Hayward 1 78";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.87122;-32.2577;"Syncerus caffer";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Syncerus";"caffer";"Mammalia";4;13.4545454545455;"predicts_NA"
"CPP-EC";"Syncerus caffer";"LK1_2009__Hayward 1 Dwesa 80";"Syncerus caffer";"Hayward 2009";"LK1_2009__Hayward 1 80";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.87667;-32.26649;"Syncerus caffer";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Syncerus";"caffer";"Mammalia";2;9.25;"predicts_NA"
"CPP-EC";"Taurotragus oryx";"LK1_2009__Hayward 1 Dwesa 38";"Taurotragus oryx";"Hayward 2009";"LK1_2009__Hayward 1 38";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.82934;-32.30245;"Taurotragus oryx";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Taurotragus";"oryx";"Mammalia";1;3.52380952380952;"predicts_NA"
"CPP-EC";"Taurotragus oryx";"LK1_2009__Hayward 1 Dwesa 61";"Taurotragus oryx";"Hayward 2009";"LK1_2009__Hayward 1 61";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.83159;-32.29168;"Taurotragus oryx";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Taurotragus";"oryx";"Mammalia";1;6.16666666666667;"predicts_NA"
"CPP-EC";"Taurotragus oryx";"LK1_2009__Hayward 1 Dwesa 70";"Taurotragus oryx";"Hayward 2009";"LK1_2009__Hayward 1 70";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.82586;-32.30687;"Taurotragus oryx";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Taurotragus";"oryx";"Mammalia";1;8.22222222222222;"predicts_NA"
"CPP-EC";"Taurotragus oryx";"LK1_2009__Hayward 1 Dwesa 71";"Taurotragus oryx";"Hayward 2009";"LK1_2009__Hayward 1 71";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.82161;-32.30788;"Taurotragus oryx";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Taurotragus";"oryx";"Mammalia";5;21.1428571428571;"predicts_NA"
"CPP-EC";"Taurotragus oryx";"LK1_2009__Hayward 1 Dwesa 72";"Taurotragus oryx";"Hayward 2009";"LK1_2009__Hayward 1 72";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.81895;-32.30757;"Taurotragus oryx";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Taurotragus";"oryx";"Mammalia";2;10.5714285714286;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 1";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 1";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.90572;-32.24295;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";6;18.5;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 10";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 10";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.91261;-32.22351;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";1;10.5714285714286;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 11";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 11";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.90228;-32.23459;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;14.8;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 12";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 12";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.90407;-32.23353;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";5;19.4736842105263;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 13";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 13";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.90774;-32.23504;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;8.07272727272727;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 15";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 15";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.91074;-32.23638;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";13;32.0666666666667;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 16";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 16";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.91046;-32.23576;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;8.88;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 18";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 18";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.91855;-32.23161;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";6;13.6615384615385;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 19";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 19";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.91708;-32.23314;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";6;80.7272727272727;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 2";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 2";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.9011;-32.24184;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";2;6.16666666666667;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 20";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 20";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.91246;-32.23625;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";4;13.1555555555556;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 21";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 21";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.91934;-32.21939;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;16.4444444444444;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 22";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 22";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.92232;-32.21957;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;27.75;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 23";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 23";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.92357;-32.21498;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";10;98.6666666666667;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 24";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 24";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.92656;-32.21608;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;16.4444444444444;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 25";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 25";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.93369;-32.21527;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;11.9354838709677;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 27";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 27";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.9369;-32.21251;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";2;7.78947368421053;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 29";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 29";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.93342;-32.20727;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";1;4.625;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 3";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 3";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.89255;-32.23806;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";1;3.52380952380952;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 30";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 30";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.92955;-32.2079;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";5;16.8181818181818;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 31";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 31";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.92402;-32.20585;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";2;8.70588235294118;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 32";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 32";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.91891;-32.19729;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";6;32.8888888888889;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 33";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 33";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.92064;-32.20308;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";5;16.4444444444444;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 34";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 34";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.90523;-32.24109;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";7;28.7777777777778;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 35";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 35";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.90645;-32.23767;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";4;4.93333333333333;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 36";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 36";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.90048;-32.23621;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;15.8571428571429;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 37";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 37";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.89738;-32.23269;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;6.9375;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 4";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 4";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.89635;-32.22567;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";1;2.24242424242424;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 5";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 5";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.89828;-32.22535;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";5;23.8709677419355;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 6";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 6";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.903;-32.22681;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;5.84210526315789;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 7";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 7";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.90672;-32.22017;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";2;2;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 8";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 8";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.91215;-32.22151;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;11.3846153846154;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Cwebe 9";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 9";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.91121;-32.2227;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";4;8.45714285714286;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 38";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 38";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.82934;-32.30245;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";15;52.8571428571429;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 41";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 41";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.83305;-32.28841;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";1;2.68115942028985;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 42";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 42";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.8369;-32.28202;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";7;26.5641025641026;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 45";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 45";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.85011;-32.27922;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";1;3.21739130434783;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 46";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 46";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.85192;-32.2838;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";5;19.4736842105263;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 47";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 47";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.82862;-32.29751;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";7;16.7096774193548;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 48";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 48";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.82439;-32.30092;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;44.4;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 49";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 49";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.81837;-32.29856;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";6;37;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 50";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 50";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.8539;-32.2865;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";1;1.20325203252033;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 53";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 53";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.86896;-32.27427;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";6;9.86666666666667;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 54";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 54";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.85623;-32.28431;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";7;30.4705882352941;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 56";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 56";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.857;-32.269;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";1;7.4;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 57";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 57";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.84352;-32.2697;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";2;7.04761904761905;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 58";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 58";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.84259;-32.26565;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;12.3333333333333;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 59";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 59";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.84311;-32.26321;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";1;6.16666666666667;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 60";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 60";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.8401;-32.25769;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";6;37;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 61";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 61";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.83159;-32.29168;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";5;30.8333333333333;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 62";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 62";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.85554;-32.28164;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";3;6.72727272727273;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 63";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 63";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.8276;-32.29198;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";6;19.304347826087;"predicts_NA"
"CPP-EC";"Tragelaphus scriptus";"LK1_2009__Hayward 1 Dwesa 64";"Tragelaphus scriptus";"Hayward 2009";"LK1_2009__Hayward 1 64";"Abundance";"Animalia";"Primary vegetation";"Light use";NA;28.83398;-32.28284;"Tragelaphus scriptus";"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Bovidae";"Tragelaphus";"scriptus";"Mammalia";2;4.22857142857143;"predicts_NA"
